단지명,계약일자,거래금액,전용면적,층,건축년도,도로명
상봉2,2024-11-01,8500,53.85,1,1986,진주성로147번길
혁신도시엘에이치아파트8단지,2024-11-04,33800,59.96,20,2015,사들로
한주럭키타운,2024-11-01,23000,84.81,15,1990,진주대로
진주정촌대경파미르,2024-11-05,31300,84.9426,11,2019,삼일로106번길
진주혁신도시중흥에스-클래스더퍼스트,2024-11-04,76800,99.864,13,2020,충의로
동국한양빌라,2024-11-09,11200,84.6,9,1992,월아산로
상대주공,2024-11-11,9000,41.52,1,1980,상대로
흥한타운1,2024-11-03,29000,149.325,9,1993,진양호로328번길
상봉1,2024-11-04,6470,41.9,5,1976,창렬로
한림풀에버,2024-11-08,42100,84.9088,4,2015,소호로
한주럭키타운,2024-11-11,33000,150.35,5,1990,진주대로
대영,2024-11-07,11000,65.97,14,1992,말티고개로
가좌주공1차,2024-11-09,13400,44.94,10,1993,가호로
진주혁신코오롱하늘채,2024-11-09,35000,75.99,3,2014,사들로
들말한보타운,2024-11-09,21850,59.8,6,1997,평거로39번길
더퀸즈웰가,2024-11-01,41800,75.6705,19,2015,새평거로
더퀸즈웰가,2024-11-09,33500,58.4018,9,2015,새평거로
진주혁신코오롱하늘채,2024-11-09,36000,75.99,8,2014,사들로
진주혁신도시중흥에스-클래스더퍼스트,2024-11-09,74500,99.864,8,2020,충의로
진주혁신도시센텀리버파크,2024-11-09,45400,84.95,10,2013,사들로
금산흥한골든빌,2024-11-08,5800,37.84,2,2002,금산로
혁신도시엘에이치5단지,2024-11-08,35600,84.95,3,2014,충의로
진주초장엠코타운더이스턴파크,2024-11-08,38500,101.5255,20,2014,초북로
신안주공3,2024-11-05,16000,59.8,10,1997,석갑로
이현주공,2024-11-08,14150,55.8,2,1983,서장대로
엠코타운더프라하,2024-11-06,37000,67.2755,24,2014,새평거로
금산e편한세상,2024-11-07,31600,149.6941,7,2008,금산순환로80번길
삼전프라자,2024-11-07,10000,84.555,6,1996,도동로
엠코타운더프라하,2024-11-07,40000,67.2755,20,2014,새평거로
들말한보타운,2024-11-05,20000,59.8,13,1997,평거로39번길
신안주공2,2024-11-06,15800,59.8,4,1996,신안들말길
대림,2024-11-06,18200,84.29,7,1991,도동천로
진주문산코아루,2024-11-06,29000,84.9844,21,2010,월아산로1117번길
혁신도시엘에이치5단지,2024-11-02,38600,84.95,7,2014,충의로
진주우방아이유쉘,2024-11-04,31600,84.9578,19,2017,삼일로
진주문산코아루,2024-11-01,28500,84.9867,3,2010,월아산로1117번길
진주초장엠코타운더이스턴파크,2024-11-04,38600,84.977,15,2014,초북로
진주혁신도시중흥에스-클래스센트럴시티2단지,2024-11-05,83000,117.7407,20,2020,에나로
금산흥한골든빌,2024-11-05,12000,58.12,6,2002,금산로
두산위브,2024-11-04,22500,84.991,13,2009,중장로154번길
한주타운,2024-11-04,17000,74.95,11,1992,진주대로1208번길
상봉1,2024-11-01,8000,40.473,2,1976,창렬로
가좌주공1차,2024-11-04,15200,49.94,5,1993,가호로
진주정촌대경파미르,2024-11-05,31300,84.9426,11,2019,삼일로106번길
주공그린빌,2024-11-02,19800,59.27,18,2005,내동로348번길
평거현대2,2024-11-05,29000,146.17,5,1994,신안들말길
진주정촌대경파미르,2024-11-05,31300,84.9426,11,2019,삼일로106번길
한주파크맨션,2024-11-02,11000,59.4,6,1990,남강로
망경한보타운,2024-11-01,19900,84.82,15,1997,망경로
혁신도시엘에이치아파트8단지,2024-11-04,29500,59.97,3,2015,사들로
진주초장엠코타운더이스턴파크,2024-11-02,28700,59.9983,2,2014,초북로
벽산블루밍(구)동신,2024-11-04,7700,59.76,3,1993,진양호로125번길
대경그린파크,2024-11-01,9500,59.85,8,1994,순환로573번길
더퀸즈웰가,2024-11-04,38800,66.3912,20,2015,새평거로
현대,2024-11-04,12000,59.89,9,1996,하대로
금산흥한골든빌,2024-11-02,8850,48.31,7,2002,금산로
평거휴먼시아3단지,2024-11-02,39500,84.95,6,2011,새평거로
현대,2024-11-02,16400,71.175,3,1992,진양호로51번길
동성가든타워,2024-11-02,9950,59.4,8,1994,진주대로
초전흥한,2024-11-02,15800,59.85,6,2001,초전남로
진주정촌대경파미르,2024-11-01,34000,84.9625,14,2019,삼일로106번길
들말흥한타운,2024-11-02,40000,125.61,15,1998,석갑로
평거주공1차,2024-11-02,13200,39.69,4,1988,진양호로185번길
혁신도시엘에이치아파트8단지,2024-11-04,29800,59.97,3,2015,사들로
엠코타운더프라하,2024-11-02,44800,84.9651,8,2014,새평거로
금호석류,2024-11-03,30600,84.87,21,1999,강남로
힐스테이트초전,2024-11-03,45500,84.9196,19,2019,초북로
금산아이파크,2024-11-01,21500,84.17,4,2004,중천로
진주정촌대경파미르,2024-12-24,27800,66.6161,10,2019,삼일로106번길
이현하이클래스웰가,2024-12-03,27000,75.07,11,2008,진주대로
진주우방아이유쉘,2024-12-09,29800,84.9756,8,2017,삼일로
진주혁신코오롱하늘채,2024-12-28,36700,75.84,8,2014,사들로
진주문산파란채,2024-12-02,21000,84.8829,2,2010,월아산로1048번길
진주혁신도시중흥에스-클래스센트럴시티3단지,2024-12-22,56000,84.9815,26,2020,에나로175번길
혁신도시엘에이치아파트8단지,2024-12-27,33700,59.96,16,2015,사들로
혁신도시엘에이치5단지,2024-12-16,39700,84.95,16,2014,충의로
현대,2024-12-10,14400,72.98,6,1991,모덕로181번길
진주푸르지오1단지,2024-12-04,23200,84.9414,7,2007,덕의길
혁신도시엘에이치아파트9단지,2024-12-26,34000,59.97,20,2017,사들로
남강휴먼빌,2024-12-21,40300,133.0285,13,2010,순환로
들말대경,2024-12-23,15000,59.595,1,1998,석갑로53번길
센트렐웰가,2024-12-28,48000,75.3872,19,2018,진주역로73번길
혁신도시엘에이치아파트8단지,2024-12-27,33700,59.96,16,2015,사들로
들말대경,2024-12-24,18000,59.595,4,1998,석갑로53번길
럭키강변,2024-12-26,10800,74.21,2,1991,남강로
동일스위트,2024-12-29,27400,84.9164,19,2008,공단로
현대,2024-12-19,15400,84.99,4,1991,모덕로181번길
금호석류,2024-12-25,21300,59.99,10,1999,강남로
견성스타뷰,2024-12-25,19500,84.4724,4,2005,진주대로1178번길
이현하이클래스웰가,2024-12-21,35850,110.1,22,2008,진주대로
한보은빛마을,2024-12-26,33500,125.12,11,2002,천수로
하영그린맨션,2024-12-27,12500,77.64,7,1992,진양호로97번길
한보은빛마을,2024-12-30,30000,125.12,8,2002,천수로
동일스위트,2024-12-28,24000,84.9692,4,2008,공단로
현대,2024-12-30,13000,59.89,4,1996,하대로
한림풀에버,2024-12-27,42000,84.9644,3,2015,소호로
평거휴먼시아3단지,2024-12-09,40000,84.95,10,2011,새평거로
한보타운,2024-12-18,9900,59.94,8,1993,진양호로97번길
진주혁신도시중흥에스-클래스더프라임,2024-12-16,59990,84.9912,11,2019,소호로19번길
가좌주공2차,2024-12-28,12800,38.64,14,1993,가호로
초전해모로루비채4단지,2024-12-30,39500,100.8994,18,2014,초북로
국민주택,2024-12-31,4000,33.39,3,1992,진양호로97번길
진주초장엠코타운더이스턴파크,2024-12-30,36500,84.9915,16,2014,초북로
진주평거엘크루,2024-12-15,65700,101.4795,3,2016,새평거로
대림,2024-12-30,9000,84.2,10,1993,향교로115번길
스카이시티프라디움,2024-12-29,52000,84.9898,13,2019,개양로
신안주공1,2024-12-21,26000,84.98,9,1998,신안들말길
상대한보타운,2024-12-31,21400,83.52,8,2002,도동천로
주공그린빌,2024-12-27,15200,51.74,1,2005,내동로348번길
초전해모로루비채4단지,2024-12-30,35200,84.9908,5,2014,초북로
진주혁신도시중흥에스-클래스센트럴시티3단지,2024-12-30,56100,84.8046,20,2020,에나로175번길
더퀸즈웰가,2024-12-31,33500,58.7908,11,2015,새평거로
현대,2024-12-21,16200,84.99,2,1991,모덕로181번길
이현하이클래스웰가,2024-12-12,34000,84.98,18,2008,진주대로
이현하이클래스웰가,2024-12-12,34000,84.07,16,2008,진주대로
진주혁신도시중흥에스-클래스센트럴시티2단지,2024-12-25,75000,117.7407,5,2020,에나로
촉석맨션,2024-12-30,8500,52.46,1,1980,솔밭로92번길
진주혁신도시중흥에스-클래스센트럴시티4단지,2024-12-24,66000,99.8146,26,2020,에나로175번길
일동,2024-12-18,10300,59.86,6,1994,초전북로
진주초전푸르지오2단지,2024-12-31,45200,125.029,9,2010,초장로14번길
신안주공3,2024-12-17,16800,59.8,11,1997,석갑로
현대,2024-12-30,14500,70.96,4,1989,천수로
진주혁신도시센텀리버파크,2024-12-25,43000,84.95,13,2013,사들로
현대,2024-12-02,17500,84.55,12,1989,천수로
들말대경,2024-12-15,21000,76.23,6,1998,석갑로53번길
가좌주공1차,2024-12-18,13200,44.94,5,1993,가호로
진주초전푸르지오1단지,2024-12-25,42300,101.977,9,2009,초장로14번길
현대,2024-12-16,14400,72.98,6,1991,모덕로181번길
진흥더루벤스,2024-12-25,23400,84.9968,16,2009,금산로
칠암한주타운,2024-12-23,16600,59.98,11,1995,강남로
진주혁신코오롱하늘채,2024-12-27,41500,84.95,12,2014,사들로
포레나신진주,2024-12-28,46000,84.9515,10,2019,진주역로96번길
힐스테이트초전,2024-12-14,49000,91.2066,18,2019,초북로
진주초장엠코타운더이스턴파크,2024-12-29,36500,84.977,19,2014,초북로
진주혁신도시라온프라이빗아파트,2024-12-30,56500,84.9087,23,2017,대밭골로
이지더원,2024-12-27,35700,73.2086,3,2018,초장로
대림,2024-12-09,9400,84.46,1,1989,남강로
진주혁신코오롱하늘채,2024-12-27,37000,84.95,2,2014,사들로
초전해모로루비채4단지,2024-12-26,34900,84.9671,12,2014,초북로
들말흥한타운,2024-12-19,19500,59.871,15,1998,석갑로
휴앤인엘리시움,2024-12-19,42600,84.9666,18,2019,에나로
진주정촌대경파미르,2024-12-24,32900,84.9426,19,2019,삼일로106번길
현대,2024-12-26,17400,59.96,9,1997,초전남로
현대,2024-12-20,16300,84.99,2,1991,모덕로181번길
진주우방아이유쉘,2024-12-20,32900,84.9578,17,2017,삼일로
신안주공2,2024-12-14,11900,49.97,2,1996,신안들말길
진주혁신도시중흥에스-클래스더프라임,2024-12-21,71000,110.6238,6,2019,소호로19번길
상봉1,2024-12-17,7000,40.473,4,1976,창렬로
진주우방아이유쉘,2024-12-19,30700,84.9578,6,2017,삼일로
송학맨션,2024-12-10,14000,83.26,3,1984,동진로119번길
신안주공2,2024-12-24,16700,59.8,7,1996,신안들말길
엠코타운더프라하,2024-12-29,43150,84.9651,11,2014,새평거로
센트렐웰가,2024-12-13,52400,84.8381,10,2018,진주역로73번길
센트렐웰가,2024-12-02,51900,84.9914,23,2018,진주역로73번길
한보타워,2024-12-25,10500,80.9,2,1991,남강로491번길
엠코타운더프라하,2024-12-24,46500,84.9651,24,2014,새평거로
들말흥한타운,2024-12-18,26000,77.391,6,1998,석갑로
상봉1,2024-12-17,7000,40.473,4,1976,창렬로
더퀸즈웰가,2024-12-09,45500,84.7157,21,2015,새평거로
더퀸즈웰가,2024-12-06,42000,84.9163,2,2015,새평거로
센트렐웰가,2024-12-22,39500,59.8868,23,2018,진주역로73번길
포레나신진주,2024-12-28,46000,84.9515,10,2019,진주역로96번길
하영그린맨션,2024-12-02,11300,82.65,6,1992,진양호로97번길
이현하이클래스웰가,2024-12-30,42000,148.01,3,2008,진주대로
상대한보타운,2024-12-18,16000,59.88,16,2002,도동천로
현대금빛마을,2024-12-19,10600,84.876,10,2000,진산로
진주혁신도시중흥에스-클래스센트럴시티4단지,2024-12-18,54500,84.9815,9,2020,에나로175번길
진주초전푸르지오2단지,2024-12-23,47000,125.029,24,2010,초장로14번길
진주초전푸르지오2단지,2024-12-31,38000,101.977,22,2010,초장로14번길
진주혁신도시중흥에스-클래스센트럴시티2단지,2024-12-31,52700,84.9815,9,2020,에나로
진주초전푸르지오2단지,2024-12-24,45800,125.029,26,2010,초장로14번길
신안주공1,2024-12-25,24300,84.98,1,1998,신안들말길
덕산,2024-12-27,13300,75.75,5,1995,서장대로178번길
더퀸즈웰가,2024-12-12,34000,58.4018,19,2015,새평거로
주공그린빌,2024-12-30,20000,59.27,7,2005,내동로348번길
진주문산코아루,2024-12-18,30500,84.591,12,2010,월아산로1117번길
진주혁신도시중흥에스-클래스센트럴시티3단지,2024-12-22,56000,84.9815,26,2020,에나로175번길
이현한주맨션,2024-12-17,7500,83.24,2,1987,서장대로278번길
가좌주공2차,2024-12-15,11350,38.64,9,1993,가호로
진주혁신코오롱하늘채,2024-12-26,37500,84.95,12,2014,사들로
센트렐웰가,2024-12-21,52000,84.9914,31,2018,진주역로73번길
진주초전푸르지오2단지,2024-12-28,47000,125.029,24,2010,초장로14번길
진주초장엠코타운더이스턴파크,2024-12-20,33500,73.556,17,2014,초북로
초전해모로루비채2단지,2024-12-22,36200,84.9671,8,2014,초북로
진주혁신코오롱하늘채,2024-12-30,40000,84.95,13,2014,사들로
진주초장엠코타운더이스턴파크,2024-12-19,31000,73.556,4,2014,초북로
현대,2024-12-26,16700,59.96,7,1997,초전남로
동신,2024-12-27,6700,59.92,6,1992,광제산로
평거휴먼시아4단지,2024-12-23,31300,59.98,12,2011,새평거로
현대,2024-12-25,17500,59.96,8,1997,초전남로
현대,2024-12-25,17500,59.96,8,1997,초전남로
진주초장엠코타운더이스턴파크,2024-12-21,35500,84.9915,4,2014,초북로
금산느티나무,2024-12-28,16100,74.88,8,2003,중천로
센트렐웰가,2024-12-15,40200,59.4732,16,2018,진주역로73번길
진주푸르지오2단지,2024-12-23,30000,139.6609,18,2007,덕의길
진주혁신도시중흥에스-클래스센트럴시티3단지,2024-12-18,51500,84.8046,19,2020,에나로175번길
이지더원,2024-12-21,39000,73.2086,7,2018,초장로
초전해모로루비채4단지,2024-12-22,35100,84.9671,7,2014,초북로
들말대경,2024-12-28,30000,123.255,4,1998,석갑로53번길
혁신도시엘에이치아파트9단지,2024-12-21,33200,59.97,9,2017,사들로
더퀸즈웰가,2024-12-26,44300,84.9163,17,2015,새평거로
대림,2024-12-23,10500,59.91,10,1995,말티고개로
혁신도시엘에이치아파트8단지,2024-12-05,32300,59.97,21,2015,사들로
혁신도시엘에이치아파트8단지,2024-12-16,27600,59.97,15,2015,사들로
한림풀에버,2024-12-27,42000,84.9644,3,2015,소호로
가좌주공1차,2024-12-07,16400,49.94,10,1993,가호로
진주혁신도시중흥에스-클래스센트럴시티4단지,2024-12-25,55000,84.8046,29,2020,에나로175번길
혁신도시엘에이치아파트9단지,2024-12-26,34000,59.97,20,2017,사들로
주공그린빌,2024-12-11,16500,51.74,3,2005,내동로348번길
엠코타운더프라하,2024-12-24,48700,84.9651,27,2014,새평거로
스카이시티프라디움,2024-12-15,53000,84.9898,27,2019,개양로
일동,2024-12-09,10700,59.86,5,1994,초전북로
엠코타운더프라하,2024-12-24,46900,84.9651,16,2014,새평거로
진흥더루벤스,2024-12-16,21350,84.9865,1,2009,금산로
진주정촌대경파미르,2024-12-15,27800,66.6161,10,2019,삼일로106번길
혁신도시엘에이치아파트8단지,2024-12-16,30000,59.97,8,2015,사들로
진주문산파란채,2024-12-02,21000,84.8829,2,2010,월아산로1048번길
한보타워(하대1차),2024-12-23,8000,53.32,9,1992,모덕로306번길
일신,2024-12-24,12900,75.78,7,1991,하대로34번길
두산위브,2024-12-25,22000,84.994,5,2009,중장로154번길
진주혁신코오롱하늘채,2024-12-19,38000,84.95,3,2014,사들로
센트렐웰가,2024-12-24,53500,84.9222,28,2018,진주역로73번길
주공그린빌,2024-12-24,20000,59.27,10,2005,내동로348번길
두산위브,2024-12-25,22000,84.994,5,2009,중장로154번길
진주초전푸르지오2단지,2024-12-23,51500,134.969,14,2010,초장로14번길
엠코타운더프라하,2024-12-17,45000,84.933,18,2014,새평거로
대동디지털황토,2024-12-15,22000,59.9762,13,2003,가호로44번길
현대금빛마을,2024-12-23,7800,59.28,2,2000,진산로
성창조합주택,2024-12-13,8000,65.61,2,1985,모덕로
이지더원,2024-12-04,62800,113.588,19,2018,초장로
상대한보타운,2024-12-23,20400,83.52,9,2002,도동천로
엠코타운더프라하,2024-12-15,47000,84.9651,32,2014,새평거로
촉석맨션,2024-12-21,8500,52.46,1,1980,솔밭로92번길
진주혁신도시중흥에스-클래스센트럴시티4단지,2024-12-10,52800,84.8046,12,2020,에나로175번길
망경한보타운,2024-12-17,16000,76.34,17,1997,망경로
금산흥한골든빌,2024-12-21,12500,58.12,9,2002,금산로
삼전,2024-12-20,5050,59.72,3,1988,남강로
미르젠,2024-12-20,12000,41.94,2,2017,하대로26번길
진주혁신도시대방노블랜드더캐슬아파트,2024-12-17,94000,103.3591,22,2018,사들로
진주우방아이유쉘,2024-12-09,30000,84.9578,3,2017,삼일로
더퀸즈웰가,2024-12-21,41800,84.7157,8,2015,새평거로
상대주공,2024-12-16,7400,41.52,4,1980,상대로
진주혁신도시라온프라이빗아파트,2024-12-11,50700,84.9087,4,2017,대밭골로
진주푸르지오2단지,2024-12-20,27400,115.1967,16,2007,덕의길
들말한보타운,2024-12-03,29300,84.98,8,1997,평거로39번길
평거휴먼시아3단지,2024-12-22,38300,84.98,5,2011,새평거로
엠코타운더프라하,2024-12-07,68500,119.7937,32,2014,새평거로
한보,2024-12-13,12900,59.8837,12,1994,진주대로
들말대경,2024-12-21,17600,59.595,3,1998,석갑로53번길
진주정촌대경파미르,2024-12-21,33500,84.9625,18,2019,삼일로106번길
유신,2024-12-16,6800,54.0,3,1986,서장대로
대화리네르빌,2024-12-20,22500,82.3136,3,2007,진주대로
들말흥한타운,2024-12-21,19000,59.871,3,1998,석갑로
진주정촌대경파미르,2024-12-08,32900,84.9625,5,2019,삼일로106번길
진주문산파란채,2024-12-21,23300,84.9015,4,2010,월아산로1048번길
